candidate_id,candidate_ddd_mobile,candidate_pcd,candidate_certifications,candidate_academic_level,candidate_english_level,candidate_spanish_level
31938,21,Não,0,Ensino Superior Completo,Intermediário,Básico
31939,31,Não,0,Ensino Superior Cursando,Básico,Nenhum
3194,11,,0,,,
31940,31,,0,,,
31941,85,Não,0,Ensino Médio Completo,Intermediário,Básico
31942,11,,0,,,
31943,11,,0,,,
31944,11,,0,,,
31945,31,Não,0,Pós Graduação Completo,Intermediário,Básico
31946,11,Não,0,Ensino Superior Completo,Avançado,Básico
31947,11,,0,,,
31948,17,,0,,,
31949,51,,0,,,
3195,41,,0,,,
31950,31,,0,,,
31951,31,,0,,,
31952,31,,0,,,
31953,85,,0,,,
31954,11,,0,,,
31955,11,,0,,,
31956,11,,0,,,
31957,11,,0,,,
31958,11,,0,,,
31959,11,,0,,,
3196,11,,0,,,
31960,11,,0,,,
31961,11,,0,,,
31962,11,,0,,,
31963,11,,0,,,
31964,11,Não,0,Ensino Superior Completo,Básico,Básico
31965,11,,0,,,
31966,11,Não,0,Ensino Superior Completo,Básico,Básico
31967,11,,0,,,
31968,12,Não,0,Pós Graduação Completo,Avançado,Básico
31969,85,Não,0,Ensino Superior Cursando,Intermediário,Básico
3197,11,,0,,,
31970,31,Não,0,Ensino Superior Completo,Avançado,Intermediário
31971,11,,0,,,
31972,67,,0,,,
31973,85,,0,,,
31974,11,,0,,,
31975,13,Não,0,Ensino Superior Completo,Intermediário,Nenhum
31976,85,,0,,,
31977,15,Não,0,Ensino Superior Completo,Básico,Básico
31978,85,Não,0,Ensino Médio Completo,Básico,Intermediário
31979,19,Não,0,Pós Graduação Completo,Intermediário,Básico
3198,11,,0,,,
31980,11,Não,0,Ensino Superior Completo,Avançado,Básico
31981,61,Não,0,Ensino Superior Completo,Avançado,Básico
31982,11,Não,0,Ensino Superior Completo,Básico,Básico
31983,85,Não,0,Pós Graduação Cursando,Básico,Nenhum
31984,31,,0,,,
31985,11,,0,,,
31986,51,,0,,,
31987,31,Não,0,Ensino Superior Completo,Básico,Básico
31988,11,,0,,,
31989,13,,0,,,
3199,11,,0,,,
31990,11,Não,0,Pós Graduação Completo,Avançado,Básico
31991,29,,0,,,
31992,38,,0,,,
31993,11,Não,0,Ensino Superior Completo,Intermediário,Básico
31994,31,Não,0,Ensino Superior Cursando,,Nenhum
31995,11,,0,,,
31996,11,,0,,,
31997,11,,0,,,
31998,11,,0,,,
31999,11,,0,,,
32,11,,0,Ensino Superior Completo,,
320,19,,0,,,
3200,11,Não,0,,,
32000,11,,0,,,
32001,11,,0,,,
32002,31,,0,,,
32003,31,,0,,,
32004,11,,0,,,
32005,55,Não,0,Pós Graduação Cursando,Básico,Básico
32006,19,,0,,,
32007,85,Não,0,Pós Graduação Completo,Básico,Básico
32008,11,,0,,,
32009,88,,0,,,
3201,11,,0,,,
32010,11,,0,,,
32011,21,,0,,,
32012,11,,0,,,
32013,41,,0,,,
32014,85,,0,,,
32015,85,,0,,,
32016,41,,0,,,
32017,11,Não,0,Pós Graduação Cursando,Intermediário,Básico
32018,48,Não,0,Pós Graduação Completo,Fluente,Intermediário
32019,31,Não,0,Ensino Superior Completo,Básico,Fluente
3202,11,,0,,,
32020,31,Não,0,Ensino Superior Completo,Básico,Básico
32021,15,Não,0,Pós Graduação Completo,Avançado,Avançado
32022,11,,0,,,
32023,17,,0,,,
32024,48,,0,,,
32025,11,,0,,,
32026,11,Sim,0,Ensino Superior Completo,Básico,Nenhum
32027,21,Não,0,Pós Graduação Completo,Básico,Nenhum
32028,11,Não,0,Ensino Superior Cursando,Básico,Nenhum
32029,85,,0,,,
3203,11,,0,,,
32030,31,,0,,,
32031,11,,0,,,
32032,11,,0,,,
32033,11,,0,,,
32034,12,,0,,,
32035,31,,0,,,
32036,11,,0,,,
32037,16,,0,,,
32038,12,,0,,,
32039,54,,0,,,
3204,11,,0,,,
32040,55,,0,,,
32041,19,,0,,,
32042,11,,0,,,
32043,11,,0,,,
32044,89,,0,,,
32045,85,,0,,,
32046,85,,0,,,
32047,11,,0,,,
32048,11,,0,,,
32049,11,,0,,,
3205,11,,0,,,
32050,11,,0,,,
32051,11,,0,,,
32052,27,,0,,,
32053,11,,0,,,
32054,11,,0,,,
32055,13,,0,,,
32056,11,,0,,,
32057,11,,0,,,
32058,11,,0,,,
32059,11,,0,,,
3206,11,,0,,,
32060,11,Não,0,Ensino Superior Incompleto,Básico,Básico
32061,11,,0,,,
32062,11,,0,,,
32063,11,,0,,,
32064,11,Não,0,Ensino Superior Completo,Básico,Nenhum
32065,19,Não,0,Ensino Superior Completo,Básico,Nenhum
32066,47,Não,0,Pós Graduação Completo,Básico,Básico
32067,12,Não,0,,,
32068,31,Não,0,Ensino Superior Completo,Avançado,Intermediário
32069,12,,0,,,
3207,11,,0,,,
32070,31,,0,,,
32071,85,Não,0,Ensino Superior Cursando,Básico,Nenhum
32072,19,,0,,,
32073,88,,0,,,
32074,85,,0,,,
32075,11,,0,,,
32076,11,,0,,,
32077,11,,0,,,
32078,51,,0,,,
32079,85,,0,,,
3208,13,,0,,,
32080,31,,0,,,
32081,32,,0,,,
32082,11,,0,,,
32083,27,,0,,,
32084,21,,0,,,
32085,31,,0,,,
32086,11,,0,,,
32087,51,,0,,,
32088,85,Não,0,Ensino Superior Incompleto,Avançado,Básico
32089,11,,0,,,
3209,11,,0,,,
32090,85,,0,,,
32091,85,Não,0,Ensino Superior Cursando,Básico,Básico
32092,11,,0,,,
32093,88,,0,,,
32094,31,Não,0,Ensino Médio Completo,Básico,Básico
32095,31,Não,0,Ensino Superior Incompleto,Nenhum,Nenhum
32096,31,,0,,,
32097,31,Não,0,Ensino Superior Cursando,Básico,Básico
32098,35,Não,0,Ensino Superior Incompleto,Básico,Básico
32099,31,,0,,,
321,11,,0,,,
3210,11,,0,,,
32100,31,,0,,,
32101,16,,0,,,
32102,16,,0,,,
32103,11,,0,,,
32104,16,,0,,,
32105,16,,0,,,
32106,51,,0,,,
32107,16,,0,,,
32108,11,,0,,,
32109,19,,0,,,
3211,11,,0,,,
32110,11,,0,,,
32111,11,,0,,,
32112,51,,0,,,
32113,51,,0,,,
32114,11,,0,,,
32115,12,,0,,,
32116,51,,0,,,
32117,41,,0,,,
32118,11,,0,,,
32119,11,,0,,,
3212,11,,0,,,
32120,85,Não,0,Ensino Superior Completo,Básico,Nenhum
32121,85,,0,,,
32122,11,,0,,,
32123,41,,0,,,
32124,85,Sim,0,Ensino Superior Completo,Nenhum,Nenhum
32125,85,Não,0,Ensino Superior Completo,Nenhum,Nenhum
32126,11,,0,,,
32127,16,,0,,,
32128,31,Não,0,Ensino Superior Completo,Básico,Nenhum
32129,86,,0,,,
3213,97,,0,,,
32130,11,,0,,,
32131,85,,0,,,
32132,85,,0,,,
32133,14,,0,,,
32134,44,,0,,,
32135,92,,0,,,
32136,41,Não,0,Pós Graduação Completo,Avançado,Básico
32137,61,,0,,,
32138,13,,0,,,
32139,11,,0,,,
3214,11,,0,,,
32140,44,,0,,,
32141,85,,0,,,
32142,11,Não,0,Ensino Superior Incompleto,Nenhum,Nenhum
32143,11,,0,,,
32144,13,,0,,,
32145,12,Não,0,Ensino Superior Completo,Básico,Nenhum
32146,11,,0,,,
32147,31,,0,,,
32148,11,,0,,,
32149,11,,0,,,
3215,11,,0,,,
32150,11,,0,,,
32151,48,,0,,,
32152,11,Não,0,Pós Graduação Completo,Avançado,Avançado
32153,11,Não,0,Pós Graduação Completo,Intermediário,Nenhum
32154,31,Não,0,Ensino Médio Completo,Básico,Básico
32155,11,Não,0,Pós Graduação Completo,Intermediário,Básico
32156,19,,0,Ensino Superior Completo,Nenhum,Nenhum
32157,46,,0,Ensino Médio Completo,Intermediário,Básico
32158,11,Não,0,Ensino Superior Completo,Avançado,Intermediário
32159,11,Não,0,Pós Graduação Incompleto,Fluente,Fluente
3216,11,,0,,,
32160,38,Não,0,Ensino Médio Incompleto,Nenhum,Nenhum
32161,19,Não,0,Ensino Médio Completo,Nenhum,Nenhum
32162,31,Não,0,Ensino Superior Completo,Intermediário,Intermediário
32163,11,Não,0,Ensino Superior Completo,Básico,Básico
32164,75,,0,,,
32165,11,,0,,,
32166,11,Não,0,Ensino Superior Completo,Básico,Intermediário
32167,11,,0,,,
32168,11,Não,0,Ensino Superior Completo,Fluente,Básico
32169,21,Não,0,Ensino Superior Completo,Intermediário,Básico
3217,11,,0,,,
32170,11,,0,,,
32171,31,,0,,,
32172,11,Não,0,Pós Graduação Completo,Nenhum,Básico
32173,31,,0,,,
32174,11,Não,0,Pós Graduação Completo,Intermediário,Básico
32175,27,,0,,,
32176,11,,0,,,
32177,11,,0,,,
32178,51,,0,,,
32179,11,,0,,,
3218,11,,0,,,
32180,11,,0,,,
32181,19,,0,,,
32182,44,Não,0,Ensino Superior Completo,Básico,Intermediário
32183,11,Sim,0,Pós Graduação Cursando,Básico,Básico
32184,98,,0,,,
32185,11,,0,,,
32186,31,,0,,,
32187,53,,0,,,
32188,63,,0,,,
32189,11,,0,,,
3219,11,,0,,,
32190,19,Não,0,Ensino Superior Completo,Intermediário,Básico
32191,11,Não,0,Pós Graduação Completo,Intermediário,Básico
32192,11,,0,,,
32193,31,,0,,,
32194,31,,0,,,
32195,31,,0,,,
32196,31,,0,,,
32197,46,,0,,,
32198,11,,0,,,
32199,11,Não,0,Pós Graduação Completo,Básico,Intermediário
322,11,,0,,,
3220,11,,0,,,
32200,31,Não,0,Ensino Superior Completo,Nenhum,Nenhum
32201,21,,0,,,
32202,11,Não,0,Ensino Superior Completo,Básico,Básico
32203,12,Não,0,Pós Graduação Completo,Avançado,Intermediário
32204,61,,0,,,
32205,17,,0,,,
32206,85,,0,,,
32207,71,,0,,,
32208,71,,0,,,
32209,11,,0,,,
3221,11,,0,,,
32210,11,,0,,,
32211,11,,0,,,
32212,71,Não,0,Ensino Superior Incompleto,Intermediário,Básico
32213,11,,0,,,
32214,31,Não,0,,,
32215,11,,0,,,
32216,31,,0,,,
32217,11,,0,,,
32218,11,,0,,,
32219,31,,0,,,
3222,11,,0,,,
32220,12,,0,,,
32221,11,,0,,,
32222,85,,0,,,
32223,12,,0,,,
32224,31,,0,,,
32225,19,,0,,,
32226,85,,0,,,
32227,19,Não,0,Pós Graduação Completo,Básico,Nenhum
32228,12,,0,,,
32229,11,,0,,,
3223,11,,0,,,
32230,11,,0,,,
32231,31,Não,0,Ensino Técnico Completo,Básico,Básico
32232,11,,0,,,
32233,11,,0,,,
32234,11,,0,,,
32235,11,,0,,,
32236,11,,0,,,
32237,11,,0,,,
32238,11,,0,,,
32239,21,,0,,,
3224,11,,0,,,
32240,11,Não,0,Pós Graduação Completo,Básico,Nenhum
32241,11,Não,0,Ensino Superior Completo,Intermediário,Intermediário
32242,41,Não,0,Ensino Superior Completo,Intermediário,Básico
32243,19,Não,0,Pós Graduação Completo,Básico,Nenhum
32244,31,,0,,,
32245,31,,0,,,
32246,31,,0,,,
32247,31,,0,,,
32248,31,,0,,,
32249,31,,0,,,
3225,11,,0,,,
32250,19,,0,,,
32251,31,,0,,,
32252,31,,0,,,
32253,31,,0,,,
32254,11,,0,,,
32255,31,,0,,,
32256,16,,0,,,
32257,31,Não,0,Pós Graduação Incompleto,Básico,Básico
32258,11,,0,,,
32259,85,,0,,,
3226,21,,0,,,
32260,48,,0,,,
32261,51,,0,,,
32262,69,Não,0,Ensino Superior Cursando,Básico,Básico
32263,19,,0,,,
32264,83,,0,,,
32265,11,Não,0,Pós Graduação Completo,Básico,Intermediário
32266,81,Não,0,Pós Graduação Cursando,Intermediário,Básico
32267,51,Não,0,Pós Graduação Completo,Avançado,Intermediário
32268,31,,0,,,
32269,85,,0,,,
3227,11,,0,,,
32270,11,Não,0,Ensino Superior Completo,Básico,Nenhum
32271,11,,0,,,
32272,21,,0,,,
32273,11,,0,,,
32274,11,Não,0,Ensino Superior Completo,Básico,Básico
32275,21,Não,0,Ensino Superior Completo,Avançado,Básico
32276,11,,0,,,
32277,79,,0,,,
32278,41,Não,0,Pós Graduação Completo,Avançado,Básico
32279,41,Não,0,Ensino Superior Completo,Intermediário,Intermediário
3228,11,,0,,,
32280,48,,0,,,
32281,21,,0,,,
32282,11,,0,,,
32283,41,,0,,,
32284,12,,0,,,
32285,41,,0,,,
32286,19,,0,,,
32287,41,,0,,,
32288,34,Não,0,Pós Graduação Completo,Intermediário,Básico
32289,47,,0,,,
3229,11,,0,,,
32290,51,,0,,,
32291,11,,0,,,
32292,19,,0,,,
32293,11,,0,,,
32294,31,,0,,,
32295,11,,0,,,
32296,41,Não,0,Ensino Superior Completo,Básico,Fluente
32297,11,Não,0,Ensino Superior Completo,Fluente,Fluente
32298,11,,0,,,
32299,15,,0,,,
323,11,,0,,,
3230,11,,0,,,
32300,18,,0,,,
32301,15,,0,Pós Graduação Completo,Intermediário,Básico
32302,11,,0,,,
32303,11,,0,,,
32304,11,,0,,,
32305,17,,0,,,
32306,31,Não,0,Ensino Médio Completo,Básico,Nenhum
32307,11,,0,,,
32308,00,,0,,,
32309,11,,0,,,
3231,11,,0,,,
32310,19,,0,,,
32311,51,,0,,,
32312,41,,0,,,
32313,11,,0,,,
32314,31,,0,,,
32315,11,,0,,,
32316,31,,0,,,
32317,11,Não,0,Pós Graduação Completo,Avançado,Avançado
32318,11,Não,0,Pós Graduação Completo,Intermediário,Básico
32319,19,,0,,,
3232,11,,0,,,
32320,11,,0,,,
32321,11,,0,,,
32322,11,,0,,,
32323,61,,0,,,
32324,19,,0,,,
32325,19,,0,,,
32326,41,,0,,,
32327,11,,0,,,
32328,51,,0,,,
32329,11,,0,,,
3233,11,,0,,,
32330,11,Não,0,Ensino Técnico Completo,Nenhum,Nenhum
32331,11,Não,0,Pós Graduação Completo,Fluente,Intermediário
32332,31,Não,0,Pós Graduação Completo,Intermediário,Nenhum
32333,85,Não,0,Ensino Superior Completo,Avançado,Avançado
32334,12,,0,Mestrado Incompleto,Intermediário,Intermediário
32335,12,Não,0,Pós Graduação Cursando,Intermediário,Nenhum
32336,11,,0,,,
32337,41,Não,0,Pós Graduação Completo,Intermediário,Básico
32338,99,,0,,,
32339,79,,0,,,
3234,11,,0,,,
32340,11,,0,,,
32341,11,,0,,,
32342,19,,0,,,
32343,31,,0,,,
32344,31,,0,,,
32345,11,,0,,,
32346,11,,0,,,
32347,51,,0,,,
32348,11,,0,,,
32349,41,,0,,,
3235,11,,0,,,
32350,11,,0,,,
32351,31,,0,,,
32352,11,Não,0,Pós Graduação Completo,Avançado,Básico
32353,87,,0,,,
32354,11,,0,,,
3236,11,,0,,,
3237,98,,0,,,
3238,11,,0,,,
3239,11,,0,,,
324,11,,0,,,
3240,11,,0,,,
3241,11,,0,,,
3242,11,,0,,,
3243,11,,0,,,
3244,11,,0,,,
3245,11,,0,,,
3246,11,,0,,,
3247,11,,0,,,
3248,19,,0,,,
3249,11,,0,,,
325,21,,0,,,
3250,11,,0,,,
3251,61,,0,,,
3252,11,,0,,,
3253,11,,0,,,
3254,11,,0,,,
3255,11,,0,,,
3256,11,,0,,,
3257,18,,0,,,
3258,11,,0,,,
3259,11,,0,,,
326,21,,0,,,
3260,11,,0,,,
3261,11,,0,,,
3262,11,,0,,,
3263,11,,0,,,
3264,21,,0,,,
3265,11,,0,,,
3266,11,,0,,,
3267,11,,0,,,
3268,11,,0,,,
3269,11,,0,,,
327,47,,0,,,
3270,11,,0,,,
3271,11,,0,,,
3272,11,,0,,,
3273,11,,0,,,
3274,11,,0,,,
3275,11,,0,,,
3276,11,,0,,,
3277,11,,0,,,
3278,11,,0,,,
3279,11,,0,,,
328,21,,0,,,
3280,13,,0,,,
3281,11,,0,,,
3282,12,,0,,,
3283,11,,0,,,
3284,21,,0,,,
3285,11,,0,,,
3286,11,,0,,,
3287,11,,0,,,
3288,11,,0,,,
3289,11,,0,,,
329,19,,0,,,
3290,11,,0,,,
3291,11,,0,,,
3292,19,,0,,,
3293,21,,0,,,
3294,63,,0,,,
3295,11,,0,,,
3296,22,,0,,,
3297,11,,0,,,
3298,11,,0,,,
3299,11,,0,,,
33,11,,0,,,
330,11,,0,,,
3300,62,,0,,,
33000,11,Não,0,Pós Graduação Completo,Intermediário,Fluente
33001,85,,0,,,
33002,31,,0,,,
33003,31,,0,,,
33004,11,,0,,,
33005,61,,0,,,
33006,11,,0,,,
33007,11,,0,,,
33008,12,,0,,,
33009,62,,0,,,
3301,11,,0,,,
33010,11,Não,0,Ensino Superior Completo,Avançado,Básico
33011,11,,0,,,
33012,19,Não,0,Ensino Superior Completo,Intermediário,Nenhum
33013,11,Não,0,Ensino Superior Completo,Básico,Básico
33014,19,Não,0,Ensino Técnico Completo,Intermediário,Intermediário
33015,11,,0,,,
33016,85,,0,,,
33017,11,,0,,,
33018,47,,0,,,
33019,11,,0,,,
3302,11,,0,,,
33020,00,,0,,,
33021,00,,0,,,
33022,11,Não,0,Ensino Superior Cursando,Intermediário,Nenhum
33023,51,,0,,,
33024,00,,0,,,
33025,11,,0,,,
33026,11,,0,,,
33027,19,Não,0,Ensino Superior Cursando,Básico,Nenhum
33028,19,,0,,,
33029,71,,0,,,
3303,11,,0,,,
33030,18,,0,,,
33031,53,,0,,,
33032,11,,0,,,
33033,11,Não,0,Ensino Superior Completo,Intermediário,Básico
33034,11,,0,,,
33035,11,,0,,,
33036,11,Não,0,Pós Graduação Completo,Intermediário,Básico
33037,43,,0,,,
33038,35,,0,,,
33039,91,,0,Ensino Superior Cursando,Básico,Básico
3304,11,,0,,,
33040,13,,0,,,
33041,11,,0,,,
33042,11,,0,,,
33043,11,,0,,,
33044,85,,0,,,
33045,11,,0,,,
33046,11,,0,,,
33047,11,,0,,,
33048,85,,0,,,
33049,11,,0,,,
3305,11,,0,,,
33050,11,,0,,,
33051,11,,0,,,
33052,11,,0,,,
33053,11,,0,,,
33054,15,Sim,0,Pós Graduação Completo,Avançado,Intermediário
33055,81,,0,Pós Graduação Completo,Intermediário,Intermediário
33056,11,,0,,,
33057,11,,0,,,
33058,21,,0,,,
33059,62,,0,,,
3306,11,,0,,,
33060,19,,0,,,
33061,11,,0,,,
33062,00,,0,,,
33063,47,Não,0,Pós Graduação Completo,Básico,Intermediário
33064,85,,0,,,
33065,85,,0,,,
33066,19,,0,,,
33067,11,Não,0,Pós Graduação Completo,Básico,Básico
33068,85,,0,,,
33069,31,,0,,,
3307,13,,0,,,
33070,31,,0,,,
33071,51,Não,0,Ensino Técnico Completo,Intermediário,Intermediário
33072,31,,0,,,
33073,11,,0,,,
33074,14,,0,,,
33075,41,,0,,,
33076,62,,0,,,
33077,19,,0,,,
33078,11,,0,,,
33079,31,,0,,,
3308,11,,0,,,
33080,11,,0,,,
33081,11,,0,,,
33082,16,,0,,,
33083,81,,0,,,
33084,31,Não,0,Ensino Superior Completo,Avançado,Básico
33085,11,Não,0,Pós Graduação Completo,Intermediário,Básico
33086,19,,0,,,
33087,19,,0,,,
33088,14,Não,0,Ensino Superior Completo,Intermediário,Nenhum
33089,19,Não,0,Ensino Médio Cursando,Básico,Básico
3309,99,,0,,,
33090,12,,0,,,
33091,31,,0,,,
33092,11,,0,,,
33093,19,,0,,,
33094,19,,0,,,
33095,11,,0,,,
33096,21,Não,0,Pós Graduação Completo,Intermediário,Básico
33097,11,,0,,,
33098,00,,0,,,
33099,00,,0,,,
331,11,,0,Ensino Superior Completo,,
3310,11,,0,,,
33100,11,,0,,,
33101,00,,0,,,
33102,61,Não,0,Ensino Superior Completo,Básico,Básico
33103,19,,0,,,
33104,11,,0,,,
33105,21,,0,,,
33106,11,,0,,,
33107,43,,0,,,
33108,11,,0,,,
33109,11,,0,,,
3311,99,,0,,,
33110,19,,0,,,
33111,16,,0,,,
33112,19,,0,,,
33113,11,Não,0,Pós Graduação Incompleto,Intermediário,Nenhum
33114,19,Não,0,Ensino Superior Completo,Intermediário,Nenhum
33115,12,,0,,,
33116,11,,0,,,
33117,11,,0,,,
33118,11,,0,,,
33119,31,,0,,,
3312,11,,0,,,
33120,31,,0,,,
33121,11,Sim,0,Pós Graduação Completo,Intermediário,Básico
33122,11,,0,,,
33123,11,,0,,,
33124,51,,0,,,
33125,31,,0,,,
33126,31,,0,,,
33127,31,,0,,,
33128,31,,0,,,
33129,04,,0,,,
3313,11,,0,,,
33130,11,,0,,,
33131,37,,0,,,
33132,31,,0,,,
33133,31,Não,0,Mestrado Completo,Intermediário,Nenhum
33134,34,,0,,,
33135,31,,0,,,
33136,61,Não,0,Ensino Superior Completo,Básico,Nenhum
33137,11,,0,,,
33138,43,Não,0,Pós Graduação Cursando,Avançado,Intermediário
33139,13,,0,,,
3314,11,,0,,,
33140,11,,0,,,
33141,11,Não,0,Ensino Superior Completo,Fluente,Fluente
33142,11,Não,0,Ensino Superior Completo,Intermediário,Básico
33143,11,Não,0,Ensino Superior Completo,Intermediário,Básico
33144,11,Não,0,Ensino Superior Cursando,Básico,Nenhum
33145,21,Não,0,Ensino Médio Completo,Intermediário,Básico
33146,11,,0,,,
33147,84,Não,0,Ensino Superior Cursando,Intermediário,Nenhum
33148,31,,0,,,
33149,11,,0,,,
3315,17,,0,,,
33150,11,Não,0,Ensino Superior Completo,Nenhum,Nenhum
33151,11,,0,,,
33152,55,,0,,,
33153,71,Não,0,Ensino Superior Cursando,Intermediário,Básico
33154,11,,0,,,
33155,31,,0,,,
33156,31,,0,,,
33157,11,,0,,,
33158,11,,0,,,
33159,31,,0,,,
3316,11,,0,,,
33160,11,,0,Ensino Superior Completo,Avançado,Básico
33161,11,,0,,,
33162,85,,0,,,
33163,71,Não,0,Ensino Superior Completo,Básico,Nenhum
33164,31,Não,0,Ensino Médio Completo,Intermediário,Nenhum
33165,21,,0,,,
33166,11,,0,,,
33167,31,Não,0,Ensino Superior Completo,Básico,Nenhum
33168,19,,0,,,
33169,11,,0,,,
3317,11,,0,,,
33170,85,Não,0,Pós Graduação Completo,Intermediário,Básico
33171,11,,0,,,
33172,85,,0,,,
33173,47,Não,0,Ensino Superior Completo,Básico,Nenhum
33174,31,Não,0,Pós Graduação Completo,Avançado,Fluente
33175,19,,0,,,
33176,11,,0,,,
33177,11,,0,,,
33178,11,Não,0,Ensino Técnico Completo,Básico,Básico
33179,11,Não,0,Pós Graduação Completo,Básico,Básico
3318,11,,0,,,
33180,19,,0,,,
33181,31,Não,0,Pós Graduação Completo,Avançado,Intermediário
33182,81,,0,,,
33183,11,,0,,,
33184,11,,0,Ensino Superior Cursando,Básico,Nenhum
33185,21,,0,,,
33186,31,,0,,,
33187,85,Não,0,Ensino Superior Completo,Intermediário,Intermediário
33188,85,,0,,,
33189,85,,0,,,
3319,11,,0,,,
33190,85,,0,,,
33191,21,,0,,,
33192,81,,0,Ensino Superior Completo,Básico,Nenhum
33193,98,Não,0,Pós Graduação Completo,Intermediário,Nenhum
33194,31,,0,,,
33195,85,,0,,,
33196,41,,0,,,
33197,85,,0,,,
33198,85,,0,,,
33199,31,,0,,,
332,11,,0,,,
3320,11,,0,,,
33200,85,,0,,,
33201,31,,0,,,
33202,85,,0,,,
33203,85,,0,,,
33204,11,,0,,,
33205,11,,0,,,
33206,11,,0,,,
33207,11,Não,0,Ensino Superior Completo,Avançado,Básico
33208,21,Não,0,Pós Graduação Completo,Básico,Básico
33209,27,,0,,,
3321,11,,0,,,
33210,11,,0,,,
33211,11,,0,,,
33212,11,,0,,,
33213,11,,0,,,
33214,31,Não,0,Ensino Médio Completo,Nenhum,Nenhum
33215,19,,0,,,
33216,44,,0,,,
33217,11,,0,,,
33218,21,,0,,,
33219,61,,0,,,
3322,11,,0,,,
33220,11,,0,,,
33221,11,,0,,,
33222,32,Não,0,Ensino Técnico Completo,Intermediário,Básico
33223,85,,0,,,
33224,11,,0,,,
33225,51,Não,0,Ensino Técnico Cursando,Básico,Básico
33226,42,,0,,,
33227,11,,0,,,
33228,85,,0,,,
33229,11,,0,,,
3323,11,,0,,,
33230,85,,0,,,
33231,00,,0,,,
33232,81,,0,,,
33233,19,,0,,,
33234,85,,0,,,
33235,85,,0,,,
33236,51,,0,,,
33237,11,,0,,,
33238,00,,0,,,
33239,19,,0,,,
3324,11,,0,,,
33240,11,,0,,,
33241,11,,0,,,
33242,11,,0,,,
33243,51,Não,0,Ensino Técnico Completo,Avançado,Básico
33244,11,Não,0,Ensino Superior Completo,Intermediário,Básico
33245,62,Não,0,Pós Graduação Completo,Básico,Nenhum
33246,11,,0,,,
33247,86,,0,,,
33248,11,,0,,,
33249,11,Não,0,Ensino Superior Completo,Básico,Básico
3325,11,,0,,,
33250,85,,0,,,
33251,41,Não,0,Ensino Superior Completo,Avançado,Avançado
33252,85,,0,,,
33253,61,,0,,,
33254,21,,0,,,
33255,15,,0,,,
33256,11,,0,,,
33257,98,Não,0,Pós Graduação Completo,Intermediário,Nenhum
33258,61,,0,,,
33259,31,,0,,,
3326,11,,0,,,
33260,19,,0,,,
33261,11,,0,,,
33262,21,,0,,,
33263,16,,0,,,
33264,31,,0,,,
33265,31,,0,,,
33266,31,,0,,,
33267,11,,0,,,
33268,11,,0,,,
33269,11,,0,,,
3327,11,,0,,,
33270,11,Não,0,Ensino Superior Cursando,Básico,Básico
33271,11,,0,,,
33272,11,,0,,,
33273,11,,0,,,
33274,18,Não,0,Ensino Superior Completo,Básico,Básico
33275,79,,0,,,
33276,85,,0,,,
33277,51,,0,,,
33278,00,,0,,,
33279,11,,0,,,
3328,11,,0,,,
33280,41,Não,0,Mestrado Incompleto,Intermediário,Básico
33281,88,,0,,,
33282,11,,0,,,
33283,41,,0,,,
33284,84,,0,,,
33285,99,Não,0,Ensino Superior Completo,Básico,Nenhum
33286,11,Não,0,Ensino Superior Incompleto,Intermediário,Básico
33287,11,,0,,,
33288,51,,0,,,
33289,86,,0,,,
3329,11,,0,,,
33290,11,,0,,,
33291,13,,0,,,
33292,11,,0,,,
33293,85,Não,0,Ensino Superior Completo,Intermediário,Básico
33294,85,,0,,,
33295,11,,0,,,
33296,85,,0,,,
33297,85,,0,,,
33298,00,,0,,,
33299,11,,0,,,
333,11,,0,,,
3330,12,,0,,,
33300,85,,0,,,
33301,35,Não,0,Ensino Superior Completo,Intermediário,Nenhum
33302,11,,0,,,
33303,54,,0,,,
33304,21,,0,,,
33305,85,,0,,,
33306,14,,0,,,
33307,51,,0,,,
33308,00,,0,,,
33309,71,,0,,,
3331,11,,0,,,
33310,11,,0,,,
33311,34,Não,0,Mestrado Cursando,Avançado,Básico
33312,11,,1,Ensino Superior Incompleto,Intermediário,Intermediário
33313,41,,0,,,
33314,41,,0,,,
33315,11,Não,0,Ensino Superior Completo,Avançado,Nenhum
33316,41,Não,0,Pós Graduação Cursando,Avançado,Avançado
33317,41,,0,,,
33318,41,,0,,,
33319,41,Não,0,Ensino Superior Completo,Básico,Básico
3332,13,,0,,,
33320,41,,0,,,
33321,45,,0,,,
33322,41,Não,0,Ensino Superior Incompleto,Básico,Básico
33323,41,,0,Ensino Superior Completo,Básico,Básico
33324,85,,0,,,
33325,19,Não,0,Ensino Superior Completo,Básico,Nenhum
33326,85,,0,,,
33327,85,,0,,,
33328,85,,0,,,
33329,85,,0,,,
3333,11,,0,,,
33330,85,,0,,,
33331,85,,0,,,
33332,11,,0,,,
33333,31,Não,0,Pós Graduação Cursando,Avançado,Intermediário
33334,31,,0,,,
33335,54,,0,,,
33336,41,,0,,,
33337,11,,0,,,
33338,51,,0,,,
33339,51,,0,,,
3334,24,,0,,,
33340,47,,0,,,
33341,85,,0,,,
33342,11,,0,,,
33343,88,,0,,,
33344,11,,0,,,
33345,54,,0,,,
33346,85,,0,,,
33347,99,,0,,,
33348,41,,0,,,
33349,62,Não,0,Pós Graduação Completo,Básico,Nenhum
3335,11,,0,,,
33350,85,,0,,,
33351,85,,0,,,
